"","unitid","instnm","semester","quarter","year"
"9793",210775,"ALVERNIA COLLEGE",1,0,1999
"9794",210775,"ALVERNIA COLLEGE",1,0,2000
"9795",210775,"ALVERNIA COLLEGE",1,0,2001
"9796",210775,"ALVERNIA COLLEGE",1,0,2002
"9797",210775,"ALVERNIA COLLEGE",1,0,2003
"9798",210775,"ALVERNIA COLLEGE",1,0,2004
"9799",210775,"Alvernia College",1,0,2005
"9800",210775,"Alvernia College",1,0,2006
"9801",210775,"Alvernia College",1,0,2007
"9802",210775,"Alvernia College",1,0,2008
"9803",210775,"Alvernia University",1,0,2009
"9804",210775,"Alvernia University",1,0,2010
"9805",211088,"BEAVER COLLEGE",1,0,1991
"9806",211088,"BEAVER COLLEGE",1,0,1992
"9807",211088,"BEAVER COLLEGE",1,0,1993
"9808",211088,"BEAVER COLLEGE",1,0,1995
"9809",211088,"BEAVER COLLEGE",1,0,1996
"9810",211088,"BEAVER COLLEGE",1,0,1997
"9811",211088,"BEAVER COLLEGE",1,0,1998
"9812",211088,"BEAVER COLLEGE",1,0,1999
"9813",211088,"BEAVER COLLEGE",1,0,2000
"9814",211088,"ARCADIA UNIVERSITY",1,0,2001
"9815",211088,"ARCADIA UNIVERSITY",1,0,2002
"9816",211088,"ARCADIA UNIVERSITY",1,0,2003
"9817",211088,"ARCADIA UNIVERSITY",1,0,2004
"9818",211088,"Arcadia University",1,0,2005
"9819",211088,"Arcadia University",1,0,2006
"9820",211088,"Arcadia University",1,0,2007
"9821",211088,"Arcadia University",1,0,2008
"9822",211088,"Arcadia University",1,0,2009
"9823",211088,"Arcadia University",1,0,2010
"9824",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1991
"9825",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1992
"9826",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1993
"9827",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1995
"9828",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1996
"9829",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1997
"9830",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1998
"9831",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1999
"9832",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2000
"9833",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2001
"9834",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2002
"9835",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2003
"9836",211158,"BLOOMSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2004
"9837",211158,"Bloomsburg University of Pennsylvania",1,0,2005
"9838",211158,"Bloomsburg University of Pennsylvania",1,0,2006
"9839",211158,"Bloomsburg University of Pennsylvania",1,0,2007
"9840",211158,"Bloomsburg University of Pennsylvania",1,0,2008
"9841",211158,"Bloomsburg University of Pennsylvania",1,0,2009
"9842",211158,"Bloomsburg University of Pennsylvania",1,0,2010
"9843",211291,"BUCKNELL UNIVERSITY",1,0,1991
"9844",211291,"BUCKNELL UNIVERSITY",1,0,1992
"9845",211291,"BUCKNELL UNIVERSITY",1,0,1993
"9846",211291,"BUCKNELL UNIVERSITY",1,0,1995
"9847",211291,"BUCKNELL UNIVERSITY",1,0,1996
"9848",211291,"BUCKNELL UNIVERSITY",1,0,1997
"9849",211291,"BUCKNELL UNIVERSITY",1,0,1998
"9850",211291,"BUCKNELL UNIVERSITY",1,0,1999
"9851",211291,"BUCKNELL UNIVERSITY",1,0,2000
"9852",211291,"BUCKNELL UNIVERSITY",1,0,2001
"9853",211291,"BUCKNELL UNIVERSITY",1,0,2002
"9854",211291,"BUCKNELL UNIVERSITY",1,0,2003
"9855",211291,"BUCKNELL UNIVERSITY",1,0,2004
"9856",211291,"Bucknell University",1,0,2005
"9857",211291,"Bucknell University",1,0,2006
"9858",211291,"Bucknell University",1,0,2007
"9859",211291,"Bucknell University",1,0,2008
"9860",211291,"Bucknell University",1,0,2009
"9861",211291,"Bucknell University",1,0,2010
"9862",211352,"CABRINI COLLEGE",1,0,1991
"9863",211352,"CABRINI COLLEGE",1,0,1992
"9864",211352,"CABRINI COLLEGE",1,0,1993
"9865",211352,"CABRINI COLLEGE",1,0,1995
"9866",211352,"CABRINI COLLEGE",1,0,1996
"9867",211352,"CABRINI COLLEGE",1,0,1997
"9868",211352,"CABRINI COLLEGE",1,0,1998
"9869",211352,"CABRINI COLLEGE",1,0,1999
"9870",211352,"CABRINI COLLEGE",1,0,2000
"9871",211352,"CABRINI COLLEGE",1,0,2001
"9872",211352,"CABRINI COLLEGE",1,0,2002
"9873",211352,"CABRINI COLLEGE",1,0,2003
"9874",211352,"CABRINI COLLEGE",1,0,2004
"9875",211352,"Cabrini College",1,0,2005
"9876",211352,"Cabrini College",1,0,2006
"9877",211352,"Cabrini College",1,0,2007
"9878",211352,"Cabrini College",1,0,2008
"9879",211352,"Cabrini College",1,0,2009
"9880",211352,"Cabrini College",1,0,2010
"9881",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1991
"9882",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1992
"9883",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1993
"9884",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1995
"9885",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1996
"9886",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1997
"9887",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1998
"9888",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,1999
"9889",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,2000
"9890",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,2001
"9891",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,2002
"9892",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,2003
"9893",211361,"CALIFORNIA UNIVERSITY OF PENNSYLVANIA",1,0,2004
"9894",211361,"California University of Pennsylvania",1,0,2005
"9895",211361,"California University of Pennsylvania",1,0,2006
"9896",211361,"California University of Pennsylvania",1,0,2007
"9897",211361,"California University of Pennsylvania",1,0,2008
"9898",211361,"California University of Pennsylvania",1,0,2009
"9899",211361,"California University of Pennsylvania",1,0,2010
"9900",211431,"CARLOW COLLEGE",1,0,1991
"9901",211431,"CARLOW COLLEGE",1,0,1992
"9902",211431,"CARLOW COLLEGE",1,0,1993
"9903",211431,"CARLOW COLLEGE",1,0,1995
"9904",211431,"CARLOW COLLEGE",1,0,1996
"9905",211431,"CARLOW COLLEGE",1,0,1997
"9906",211431,"CARLOW COLLEGE",1,0,1998
"9907",211431,"CARLOW COLLEGE",1,0,1999
"9908",211431,"CARLOW COLLEGE",1,0,2000
"9909",211431,"CARLOW COLLEGE",1,0,2001
"9910",211431,"CARLOW COLLEGE",1,0,2002
"9911",211431,"CARLOW COLLEGE",1,0,2003
"9912",211431,"CARLOW UNIVERSITY",1,0,2004
"9913",211431,"Carlow University",1,0,2005
"9914",211431,"Carlow University",1,0,2006
"9915",211431,"Carlow University",1,0,2007
"9916",211431,"Carlow University",1,0,2008
"9917",211431,"Carlow University",1,0,2009
"9918",211431,"Carlow University",1,0,2010
"9919",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1991
"9920",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1992
"9921",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1993
"9922",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1995
"9923",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1996
"9924",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1997
"9925",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1998
"9926",211440,"CARNEGIE MELLON UNIVERSITY",1,0,1999
"9927",211440,"CARNEGIE MELLON UNIVERSITY",1,0,2000
"9928",211440,"CARNEGIE MELLON UNIVERSITY",1,0,2001
"9929",211440,"CARNEGIE MELLON UNIVERSITY",1,0,2002
"9930",211440,"CARNEGIE MELLON UNIVERSITY",1,0,2003
"9931",211440,"CARNEGIE MELLON UNIVERSITY",1,0,2004
"9932",211440,"Carnegie Mellon University",1,0,2005
"9933",211440,"Carnegie Mellon University",1,0,2006
"9934",211440,"Carnegie Mellon University",1,0,2007
"9935",211440,"Carnegie Mellon University",1,0,2008
"9936",211440,"Carnegie Mellon University",1,0,2009
"9937",211440,"Carnegie Mellon University",1,0,2010
"9938",211468,"CEDAR CREST COLLEGE",1,0,1991
"9939",211468,"CEDAR CREST COLLEGE",1,0,1992
"9940",211468,"CEDAR CREST COLLEGE",1,0,1993
"9941",211468,"CEDAR CREST COLLEGE",1,0,1995
"9942",211468,"CEDAR CREST COLLEGE",1,0,1996
"9943",211468,"CEDAR CREST COLLEGE",1,0,1997
"9944",211468,"CEDAR CREST COLLEGE",1,0,1998
"9945",211468,"CEDAR CREST COLLEGE",1,0,1999
"9946",211468,"CEDAR CREST COLLEGE",1,0,2000
"9947",211468,"CEDAR CREST COLLEGE",1,0,2001
"9948",211468,"CEDAR CREST COLLEGE",1,0,2002
"9949",211468,"CEDAR CREST COLLEGE",1,0,2003
"9950",211468,"CEDAR CREST COLLEGE",1,0,2004
"9951",211468,"Cedar Crest College",1,0,2005
"9952",211468,"Cedar Crest College",1,0,2006
"9953",211468,"Cedar Crest College",1,0,2007
"9954",211468,"Cedar Crest College",1,0,2008
"9955",211468,"Cedar Crest College",1,0,2009
"9956",211468,"Cedar Crest College",1,0,2010
"9957",211556,"CHATHAM COLLEGE",1,0,1991
"9958",211556,"CHATHAM COLLEGE",1,0,1992
"9959",211556,"CHATHAM COLLEGE",1,0,1993
"9960",211556,"CHATHAM COLLEGE",1,0,1995
"9961",211556,"CHATHAM COLLEGE",1,0,1996
"9962",211556,"CHATHAM COLLEGE",1,0,1997
"9963",211556,"CHATHAM COLLEGE",1,0,1998
"9964",211556,"CHATHAM COLLEGE",1,0,1999
"9965",211556,"CHATHAM COLLEGE",1,0,2000
"9966",211556,"CHATHAM COLLEGE",1,0,2001
"9967",211556,"CHATHAM COLLEGE",1,0,2002
"9968",211556,"CHATHAM COLLEGE",1,0,2003
"9969",211556,"CHATHAM COLLEGE",1,0,2004
"9970",211556,"Chatham College",1,0,2005
"9971",211556,"Chatham University",1,0,2006
"9972",211556,"Chatham University",1,0,2007
"9973",211556,"Chatham University",1,0,2008
"9974",211556,"Chatham University",1,0,2009
"9975",211556,"Chatham University",1,0,2010
"9976",211583,"CHESTNUT HILL COLLEGE",1,0,1991
"9977",211583,"CHESTNUT HILL COLLEGE",1,0,1992
"9978",211583,"CHESTNUT HILL COLLEGE",1,0,1993
"9979",211583,"CHESTNUT HILL COLLEGE",1,0,1995
"9980",211583,"CHESTNUT HILL COLLEGE",1,0,1996
"9981",211583,"CHESTNUT HILL COLLEGE",1,0,1997
"9982",211583,"CHESTNUT HILL COLLEGE",1,0,1998
"9983",211583,"CHESTNUT HILL COLLEGE",1,0,1999
"9984",211583,"CHESTNUT HILL COLLEGE",1,0,2000
"9985",211583,"CHESTNUT HILL COLLEGE",1,0,2001
"9986",211583,"CHESTNUT HILL COLLEGE",1,0,2002
"9987",211583,"CHESTNUT HILL COLLEGE",1,0,2003
"9988",211583,"CHESTNUT HILL COLLEGE",1,0,2004
"9989",211583,"Chestnut Hill College",1,0,2005
"9990",211583,"Chestnut Hill College",1,0,2006
"9991",211583,"Chestnut Hill College",1,0,2007
"9992",211583,"Chestnut Hill College",1,0,2008
"9993",211583,"Chestnut Hill College",1,0,2009
"9994",211583,"Chestnut Hill College",1,0,2010
"9995",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1991
"9996",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1992
"9997",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1993
"9998",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1995
"9999",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10000",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10001",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10002",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10003",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10004",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10005",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10006",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10007",211608,"CHEYNEY UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10008",211608,"Cheyney University of Pennsylvania",1,0,2005
"10009",211608,"Cheyney University of Pennsylvania",1,0,2006
"10010",211608,"Cheyney University of Pennsylvania",1,0,2007
"10011",211608,"Cheyney University of Pennsylvania",1,0,2008
"10012",211608,"Cheyney University of Pennsylvania",1,0,2009
"10013",211608,"Cheyney University of Pennsylvania",1,0,2010
"10014",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10015",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10016",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10017",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10018",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10019",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10020",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10021",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10022",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10023",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10024",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10025",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10026",211644,"CLARION UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10027",211644,"Clarion University of Pennsylvania",1,0,2005
"10028",211644,"Clarion University of Pennsylvania",1,0,2006
"10029",211644,"Clarion University of Pennsylvania",1,0,2007
"10030",211644,"Clarion University of Pennsylvania",1,0,2008
"10031",211644,"Clarion University of Pennsylvania",1,0,2009
"10032",211644,"Clarion University of Pennsylvania",1,0,2010
"10033",211981,"DELAWARE VALLEY COLLEGE OF SCIENCE AND AGRICULTURE",1,0,1991
"10034",211981,"DELAWARE VALLEY COLLEGE OF SCIENCE AND AGRICULTURE",1,0,1992
"10035",211981,"DELAWARE VALLEY COLLEGE OF SCIENCE AND AGRICULTURE",1,0,1993
"10036",211981,"DELAWARE VALLEY COLLEGE",1,0,1995
"10037",211981,"DELAWARE VALLEY COLLEGE",1,0,1996
"10038",211981,"DELAWARE VALLEY COLLEGE",1,0,1997
"10039",211981,"DELAWARE VALLEY COLLEGE",1,0,1998
"10040",211981,"DELAWARE VALLEY COLLEGE",1,0,1999
"10041",211981,"DELAWARE VALLEY COLLEGE",1,0,2000
"10042",211981,"DELAWARE VALLEY COLLEGE",1,0,2001
"10043",211981,"DELAWARE VALLEY COLLEGE",1,0,2002
"10044",211981,"DELAWARE VALLEY COLLEGE",1,0,2003
"10045",211981,"DELAWARE VALLEY COLLEGE",1,0,2004
"10046",211981,"Delaware Valley College",1,0,2005
"10047",211981,"Delaware Valley College",1,0,2006
"10048",211981,"Delaware Valley College",1,0,2007
"10049",211981,"Delaware Valley College",1,0,2008
"10050",211981,"Delaware Valley College",1,0,2009
"10051",211981,"Delaware Valley College",1,0,2010
"10052",212009,"DICKINSON COLLEGE",1,0,1991
"10053",212009,"DICKINSON COLLEGE",1,0,1992
"10054",212009,"DICKINSON COLLEGE",1,0,1993
"10055",212009,"DICKINSON COLLEGE",1,0,1995
"10056",212009,"DICKINSON COLLEGE",1,0,1996
"10057",212009,"DICKINSON COLLEGE",1,0,1997
"10058",212009,"DICKINSON COLLEGE",1,0,1998
"10059",212009,"DICKINSON COLLEGE",1,0,1999
"10060",212009,"DICKINSON COLLEGE",1,0,2000
"10061",212009,"DICKINSON COLLEGE",1,0,2001
"10062",212009,"DICKINSON COLLEGE",1,0,2002
"10063",212009,"DICKINSON COLLEGE",1,0,2003
"10064",212009,"DICKINSON COLLEGE",1,0,2004
"10065",212009,"Dickinson College",1,0,2005
"10066",212009,"Dickinson College",1,0,2006
"10067",212009,"Dickinson College",1,0,2007
"10068",212009,"Dickinson College",1,0,2008
"10069",212009,"Dickinson College",1,0,2009
"10070",212009,"Dickinson College",1,0,2010
"10071",212054,"DREXEL UNIVERSITY",0,1,1991
"10072",212054,"DREXEL UNIVERSITY",0,1,1992
"10073",212054,"DREXEL UNIVERSITY",0,1,1993
"10074",212054,"DREXEL UNIVERSITY",0,1,1995
"10075",212054,"DREXEL UNIVERSITY",0,1,1996
"10076",212054,"DREXEL UNIVERSITY",0,1,1997
"10077",212054,"DREXEL UNIVERSITY",0,1,1998
"10078",212054,"DREXEL UNIVERSITY",0,1,1999
"10079",212054,"DREXEL UNIVERSITY",0,1,2000
"10080",212054,"DREXEL UNIVERSITY",0,1,2001
"10081",212054,"DREXEL UNIVERSITY",0,1,2002
"10082",212054,"DREXEL UNIVERSITY",0,1,2003
"10083",212054,"DREXEL UNIVERSITY",0,1,2004
"10084",212054,"Drexel University",0,1,2005
"10085",212054,"Drexel University",0,1,2006
"10086",212054,"Drexel University",0,1,2007
"10087",212054,"Drexel University",0,1,2008
"10088",212054,"Drexel University",0,1,2009
"10089",212054,"Drexel University",0,1,2010
"10090",212106,"DUQUESNE UNIVERSITY",1,0,1991
"10091",212106,"DUQUESNE UNIVERSITY",1,0,1992
"10092",212106,"DUQUESNE UNIVERSITY",1,0,1993
"10093",212106,"DUQUESNE UNIVERSITY",1,0,1995
"10094",212106,"DUQUESNE UNIVERSITY",1,0,1996
"10095",212106,"DUQUESNE UNIVERSITY",1,0,1997
"10096",212106,"DUQUESNE UNIVERSITY",1,0,1998
"10097",212106,"DUQUESNE UNIVERSITY",1,0,1999
"10098",212106,"DUQUESNE UNIVERSITY",1,0,2000
"10099",212106,"DUQUESNE UNIVERSITY",1,0,2001
"10100",212106,"DUQUESNE UNIVERSITY",1,0,2002
"10101",212106,"DUQUESNE UNIVERSITY",1,0,2003
"10102",212106,"DUQUESNE UNIVERSITY",1,0,2004
"10103",212106,"Duquesne University",1,0,2005
"10104",212106,"Duquesne University",1,0,2006
"10105",212106,"Duquesne University",1,0,2007
"10106",212106,"Duquesne University",1,0,2008
"10107",212106,"Duquesne University",1,0,2009
"10108",212106,"Duquesne University",1,0,2010
"10109",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10110",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10111",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10112",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10113",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10114",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10115",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10116",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10117",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10118",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10119",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10120",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10121",212115,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10122",212115,"East Stroudsburg University of Pennsylvania",1,0,2005
"10123",212115,"East Stroudsburg University of Pennsylvania",1,0,2006
"10124",212115,"East Stroudsburg University of Pennsylvania",1,0,2007
"10125",212115,"East Stroudsburg University of Pennsylvania",1,0,2008
"10126",212115,"East Stroudsburg University of Pennsylvania",1,0,2009
"10127",212115,"East Stroudsburg University of Pennsylvania",1,0,2010
"10128",212133,"EASTERN COLLEGE",1,0,1991
"10129",212133,"EASTERN COLLEGE",1,0,1992
"10130",212133,"EASTERN COLLEGE",1,0,1993
"10131",212133,"EASTERN COLLEGE",1,0,1995
"10132",212133,"EASTERN COLLEGE",1,0,1996
"10133",212133,"EASTERN COLLEGE",1,0,1997
"10134",212133,"EASTERN COLLEGE",1,0,1998
"10135",212133,"EASTERN COLLEGE",1,0,1999
"10136",212133,"EASTERN COLLEGE",1,0,2000
"10137",212133,"EASTERN UNIVERSITY",1,0,2001
"10138",212133,"EASTERN UNIVERSITY",1,0,2002
"10139",212133,"EASTERN UNIVERSITY",1,0,2003
"10140",212133,"EASTERN UNIVERSITY",1,0,2004
"10141",212133,"Eastern University",1,0,2005
"10142",212133,"Eastern University",1,0,2006
"10143",212133,"Eastern University",1,0,2007
"10144",212133,"Eastern University",1,0,2008
"10145",212133,"Eastern University",1,0,2009
"10146",212133,"Eastern University",1,0,2010
"10147",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10148",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10149",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10150",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10151",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10152",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10153",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10154",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10155",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10156",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10157",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10158",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10159",212160,"EDINBORO UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10160",212160,"Edinboro University of Pennsylvania",1,0,2005
"10161",212160,"Edinboro University of Pennsylvania",1,0,2006
"10162",212160,"Edinboro University of Pennsylvania",1,0,2007
"10163",212160,"Edinboro University of Pennsylvania",1,0,2008
"10164",212160,"Edinboro University of Pennsylvania",1,0,2009
"10165",212160,"Edinboro University of Pennsylvania",1,0,2010
"10166",212197,"ELIZABETHTOWN COLLEGE",1,0,1991
"10167",212197,"ELIZABETHTOWN COLLEGE",1,0,1992
"10168",212197,"ELIZABETHTOWN COLLEGE",1,0,1993
"10169",212197,"ELIZABETHTOWN COLLEGE",1,0,1995
"10170",212197,"ELIZABETHTOWN COLLEGE",1,0,1996
"10171",212197,"ELIZABETHTOWN COLLEGE",1,0,1997
"10172",212197,"ELIZABETHTOWN COLLEGE",1,0,1998
"10173",212197,"ELIZABETHTOWN COLLEGE",1,0,1999
"10174",212197,"ELIZABETHTOWN COLLEGE",1,0,2000
"10175",212197,"ELIZABETHTOWN COLLEGE",1,0,2001
"10176",212197,"ELIZABETHTOWN COLLEGE",1,0,2002
"10177",212197,"ELIZABETHTOWN COLLEGE",1,0,2003
"10178",212197,"ELIZABETHTOWN COLLEGE",1,0,2004
"10179",212197,"Elizabethtown College",1,0,2005
"10180",212197,"Elizabethtown College",1,0,2006
"10181",212197,"Elizabethtown College",1,0,2007
"10182",212197,"Elizabethtown College",1,0,2008
"10183",212197,"Elizabethtown College",1,0,2009
"10184",212197,"Elizabethtown College",1,0,2010
"10185",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1991
"10186",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1992
"10187",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1993
"10188",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1995
"10189",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1996
"10190",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1997
"10191",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1998
"10192",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,1999
"10193",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,2000
"10194",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,2001
"10195",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,2002
"10196",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,2003
"10197",212577,"FRANKLIN AND MARSHALL COLLEGE",1,0,2004
"10198",212577,"Franklin and Marshall College",1,0,2005
"10199",212577,"Franklin and Marshall College",1,0,2006
"10200",212577,"Franklin and Marshall College",1,0,2007
"10201",212577,"Franklin and Marshall College",1,0,2008
"10202",212577,"Franklin and Marshall College",1,0,2009
"10203",212577,"Franklin and Marshall College",1,0,2010
"10204",212601,"GANNON UNIVERSITY",1,0,1991
"10205",212601,"GANNON UNIVERSITY",1,0,1992
"10206",212601,"GANNON UNIVERSITY",1,0,1993
"10207",212601,"GANNON UNIVERSITY",1,0,1995
"10208",212601,"GANNON UNIVERSITY",1,0,1996
"10209",212601,"GANNON UNIVERSITY",1,0,1997
"10210",212601,"GANNON UNIVERSITY",1,0,1998
"10211",212601,"GANNON UNIVERSITY",1,0,1999
"10212",212601,"GANNON UNIVERSITY",1,0,2000
"10213",212601,"GANNON UNIVERSITY",1,0,2001
"10214",212601,"GANNON UNIVERSITY",1,0,2002
"10215",212601,"GANNON UNIVERSITY",1,0,2003
"10216",212601,"GANNON UNIVERSITY",1,0,2004
"10217",212601,"Gannon University",1,0,2005
"10218",212601,"Gannon University",1,0,2006
"10219",212601,"Gannon University",1,0,2007
"10220",212601,"Gannon University",1,0,2008
"10221",212601,"Gannon University",1,0,2009
"10222",212601,"Gannon University",1,0,2010
"10223",212832,"GWYNEDD-MERCY COLLEGE",1,0,1991
"10224",212832,"GWYNEDD-MERCY COLLEGE",1,0,1992
"10225",212832,"GWYNEDD-MERCY COLLEGE",1,0,1993
"10226",212832,"GWYNEDD-MERCY COLLEGE",1,0,1995
"10227",212832,"GWYNEDD-MERCY COLLEGE",1,0,1996
"10228",212832,"GWYNEDD MERCY COLLEGE",1,0,1997
"10229",212832,"GWYNEDD MERCY COLLEGE",1,0,1998
"10230",212832,"GWYNEDD MERCY COLLEGE",1,0,1999
"10231",212832,"GWYNEDD MERCY COLLEGE",1,0,2000
"10232",212832,"GWYNEDD MERCY COLLEGE",1,0,2001
"10233",212832,"GWYNEDD MERCY COLLEGE",1,0,2002
"10234",212832,"GWYNEDD MERCY COLLEGE",1,0,2003
"10235",212832,"GWYNEDD MERCY COLLEGE",1,0,2004
"10236",212832,"Gwynedd Mercy College",1,0,2005
"10237",212832,"Gwynedd Mercy College",1,0,2006
"10238",212832,"Gwynedd Mercy College",1,0,2007
"10239",212832,"Gwynedd Mercy College",1,0,2008
"10240",212832,"Gwynedd Mercy College",1,0,2009
"10241",212832,"Gwynedd Mercy College",1,0,2010
"10242",212911,"HAVERFORD COLLEGE",1,0,1991
"10243",212911,"HAVERFORD COLLEGE",1,0,1992
